config_id,session_window,level_type,wick_to_body_min,PF_train_net_0_2,PF_val_net_0_2,N_train,N_val,DD_val,status
cfg_v46_0770,08:00-11:00,ASIA_HL,2.6,0.90,0.85,149,61,3.37,DISCARDED
cfg_v46_0771,08:00-11:00,NY_PRE_HL,3.0,1.13,1.05,92,96,5.03,DISCARDED
cfg_v46_0772,08:00-11:00,ASIA_HL,1.8,0.94,0.89,94,95,7.87,DISCARDED
cfg_v46_0773,08:00-11:00,ASIA_HL,2.6,0.87,0.80,119,72,7.08,DISCARDED
cfg_v46_0774,08:00-11:00,NY_PRE_HL,2.2,0.84,0.76,114,96,1.53,DISCARDED
cfg_v46_0775,08:00-11:00,ASIA_HL,2.6,0.89,0.82,124,50,5.17,DISCARDED
cfg_v46_0776,08:00-11:00,ASIA_HL,2.2,0.84,0.86,94,51,3.22,DISCARDED
cfg_v46_0777,08:00-11:00,ASIA_HL,2.2,0.95,0.87,132,83,5.43,DISCARDED
cfg_v46_0778,08:00-11:00,ASIA_HL,1.8,0.96,1.00,89,95,3.04,DISCARDED
cfg_v46_0779,08:00-11:00,ASIA_HL,1.8,0.87,0.89,84,92,6.14,DISCARDED
cfg_v46_0780,08:00-11:00,NY_PRE_HL,2.2,0.83,0.80,120,85,4.44,DISCARDED
cfg_v46_0781,08:00-11:00,ASIA_HL,2.6,0.86,0.82,149,89,4.80,DISCARDED
cfg_v46_0782,08:00-11:00,ASIA_HL,3.0,0.69,0.67,93,75,5.74,DISCARDED
cfg_v46_0783,08:00-11:00,NY_PRE_HL,2.2,1.07,1.01,147,92,3.06,DISCARDED
cfg_v46_0784,08:00-11:00,ASIA_HL,1.8,1.06,1.05,134,58,5.43,DISCARDED
cfg_v46_0785,08:00-11:00,ASIA_HL,1.8,0.99,0.99,143,54,3.94,DISCARDED
cfg_v46_0786,08:00-11:00,ASIA_HL,2.6,0.96,0.97,104,75,5.97,DISCARDED
cfg_v46_0787,08:00-11:00,ASIA_HL,3.4,0.95,0.92,94,62,3.03,DISCARDED
cfg_v46_0788,08:00-11:00,ASIA_HL,1.8,0.83,0.76,80,54,4.64,DISCARDED
cfg_v46_0789,08:00-11:00,NY_PRE_HL,3.4,0.74,0.72,131,69,2.54,DISCARDED
cfg_v46_0790,08:00-11:00,ASIA_HL,2.2,1.14,1.00,112,94,4.41,DISCARDED
cfg_v46_0791,08:00-11:00,NY_PRE_HL,2.6,0.93,0.87,112,84,6.62,DISCARDED
cfg_v46_0792,08:00-11:00,ASIA_HL,2.6,1.13,1.05,120,79,1.77,DISCARDED
cfg_v46_0793,08:00-11:00,ASIA_HL,1.8,1.13,1.08,92,63,4.26,DISCARDED
cfg_v46_0794,08:00-11:00,ASIA_HL,3.4,0.79,0.73,83,98,3.14,DISCARDED
cfg_v46_0795,08:00-11:00,NY_PRE_HL,1.8,0.89,0.90,148,51,6.39,DISCARDED
cfg_v46_0796,08:00-11:00,NY_PRE_HL,3.4,0.78,0.77,146,50,6.08,DISCARDED
cfg_v46_0797,08:00-11:00,NY_PRE_HL,2.2,0.94,0.96,96,100,1.55,DISCARDED
cfg_v46_0798,08:00-11:00,ASIA_HL,2.2,0.76,0.65,103,52,7.52,DISCARDED
cfg_v46_0799,08:00-11:00,NY_PRE_HL,2.6,0.82,0.84,81,82,6.50,DISCARDED
cfg_v46_0800,08:00-11:00,ASIA_HL,2.6,0.91,0.87,115,85,2.21,DISCARDED
cfg_v46_0801,08:00-11:00,NY_PRE_HL,3.4,0.90,0.94,117,96,5.99,DISCARDED
cfg_v46_0802,08:00-11:00,ASIA_HL,1.8,0.87,0.90,81,53,6.00,DISCARDED
cfg_v46_0803,08:00-11:00,ASIA_HL,3.0,1.00,1.00,127,76,5.32,DISCARDED
cfg_v46_0804,08:00-11:00,NY_PRE_HL,1.8,0.92,0.84,111,68,4.51,DISCARDED
cfg_v46_0805,08:00-11:00,NY_PRE_HL,3.4,0.95,0.81,134,77,4.42,DISCARDED
cfg_v46_0806,08:00-11:00,ASIA_HL,3.0,1.02,0.97,109,69,7.45,DISCARDED
cfg_v46_0807,08:00-11:00,ASIA_HL,2.6,0.71,0.69,133,95,4.57,DISCARDED
cfg_v46_0808,08:00-11:00,NY_PRE_HL,1.8,1.04,1.04,114,59,1.93,DISCARDED
cfg_v46_0809,08:00-11:00,NY_PRE_HL,3.4,1.05,1.08,141,59,5.19,DISCARDED
cfg_v46_0810,08:00-11:00,NY_PRE_HL,3.4,0.81,0.73,88,91,2.55,DISCARDED
cfg_v46_0811,08:00-11:00,ASIA_HL,2.2,0.89,0.85,142,82,2.40,DISCARDED
cfg_v46_0812,08:00-11:00,ASIA_HL,2.2,0.96,0.94,138,58,7.95,DISCARDED
cfg_v46_0813,08:00-11:00,NY_PRE_HL,2.6,0.82,0.76,143,97,2.57,DISCARDED
cfg_v46_0814,08:00-11:00,NY_PRE_HL,1.8,0.95,0.90,124,71,3.26,DISCARDED
cfg_v46_0815,08:00-11:00,ASIA_HL,2.6,0.77,0.77,109,55,2.50,DISCARDED
cfg_v46_0816,08:00-11:00,ASIA_HL,1.8,0.73,0.67,104,97,5.89,DISCARDED
cfg_v46_0817,08:00-11:00,ASIA_HL,3.4,0.99,0.97,110,62,3.93,DISCARDED
cfg_v46_0818,08:00-11:00,ASIA_HL,2.2,1.16,1.01,95,86,5.60,DISCARDED
cfg_v46_0819,08:00-11:00,NY_PRE_HL,3.0,0.94,0.85,86,63,4.32,DISCARDED
cfg_v46_0820,08:00-11:00,ASIA_HL,2.2,1.05,1.05,137,90,7.52,DISCARDED
cfg_v46_0821,08:00-11:00,NY_PRE_HL,3.4,0.69,0.72,91,76,2.02,DISCARDED
cfg_v46_0822,08:00-11:00,NY_PRE_HL,2.6,1.07,1.01,98,84,6.93,DISCARDED
cfg_v46_0823,08:00-11:00,ASIA_HL,3.4,0.98,0.88,99,62,4.34,DISCARDED
cfg_v46_0824,08:00-11:00,ASIA_HL,1.8,1.03,1.04,105,68,4.86,DISCARDED
cfg_v46_0825,08:00-11:00,ASIA_HL,1.8,0.88,0.77,130,80,5.73,DISCARDED
cfg_v46_0826,08:00-11:00,ASIA_HL,3.4,0.94,0.92,150,53,5.30,DISCARDED
cfg_v46_0827,08:00-11:00,ASIA_HL,2.2,0.92,0.79,114,83,7.66,DISCARDED
cfg_v46_0828,08:00-11:00,ASIA_HL,3.4,0.98,0.91,81,86,4.82,DISCARDED
cfg_v46_0829,08:00-11:00,NY_PRE_HL,3.4,1.09,1.13,111,73,7.25,DISCARDED
cfg_v46_0830,08:00-11:00,ASIA_HL,2.6,0.65,0.57,144,68,4.95,DISCARDED
cfg_v46_0831,08:00-11:00,ASIA_HL,2.2,1.05,0.96,81,89,6.67,DISCARDED
cfg_v46_0832,08:00-11:00,NY_PRE_HL,3.4,0.79,0.78,139,73,6.52,DISCARDED
cfg_v46_0833,08:00-11:00,ASIA_HL,1.8,1.02,1.01,82,82,4.39,DISCARDED
cfg_v46_0834,08:00-11:00,NY_PRE_HL,2.2,0.84,0.81,150,82,1.68,DISCARDED
cfg_v46_0835,08:00-11:00,NY_PRE_HL,2.6,1.06,1.10,129,53,4.41,DISCARDED
cfg_v46_0836,08:00-11:00,ASIA_HL,2.6,0.88,0.92,120,58,5.58,DISCARDED
cfg_v46_0837,08:00-11:00,ASIA_HL,3.4,1.00,1.04,148,71,1.59,DISCARDED
cfg_v46_0838,08:00-11:00,NY_PRE_HL,3.0,0.98,0.88,93,97,7.48,DISCARDED
cfg_v46_0839,08:00-11:00,NY_PRE_HL,3.4,1.09,1.01,132,75,2.86,DISCARDED
cfg_v46_0840,08:00-11:00,ASIA_HL,2.2,1.06,0.95,80,58,6.63,DISCARDED
cfg_v46_0841,08:00-11:00,ASIA_HL,3.0,0.91,0.86,122,58,3.60,DISCARDED
cfg_v46_0842,08:00-11:00,NY_PRE_HL,2.6,1.01,1.00,104,72,7.21,DISCARDED
cfg_v46_0843,08:00-11:00,NY_PRE_HL,1.8,0.90,0.80,135,70,2.93,DISCARDED
cfg_v46_0844,08:00-11:00,NY_PRE_HL,2.6,1.20,1.03,123,79,6.83,DISCARDED
cfg_v46_0845,08:00-11:00,NY_PRE_HL,1.8,0.92,0.83,93,89,2.81,DISCARDED
cfg_v46_0846,08:00-11:00,NY_PRE_HL,3.4,0.95,0.88,140,82,3.70,DISCARDED
cfg_v46_0847,08:00-11:00,NY_PRE_HL,3.0,1.27,1.28,83,78,4.06,TOP_CANDIDATE
cfg_v46_0848,08:00-11:00,ASIA_HL,2.6,1.12,1.09,113,63,6.01,DISCARDED
cfg_v46_0849,08:00-11:00,NY_PRE_HL,3.4,0.77,0.77,119,93,2.49,DISCARDED
cfg_v46_0850,08:00-11:00,NY_PRE_HL,2.6,0.95,0.91,92,80,5.18,DISCARDED
cfg_v46_0851,08:00-11:00,ASIA_HL,2.2,0.69,0.68,97,84,3.64,DISCARDED
cfg_v46_0852,08:00-11:00,NY_PRE_HL,3.0,0.94,0.92,92,72,1.72,DISCARDED
cfg_v46_0853,08:00-11:00,NY_PRE_HL,3.4,1.04,1.05,97,90,5.16,DISCARDED
cfg_v46_0854,08:00-11:00,NY_PRE_HL,3.0,1.07,1.05,106,55,6.66,DISCARDED
cfg_v46_0855,08:00-11:00,ASIA_HL,2.2,1.09,0.94,125,59,4.08,DISCARDED
cfg_v46_0856,08:00-11:00,ASIA_HL,2.6,0.64,0.63,141,71,2.75,DISCARDED
cfg_v46_0857,08:00-11:00,NY_PRE_HL,3.4,0.98,0.86,128,73,7.16,DISCARDED
cfg_v46_0858,08:00-11:00,ASIA_HL,3.0,1.04,1.09,99,98,6.10,DISCARDED
cfg_v46_0859,08:00-11:00,NY_PRE_HL,2.6,1.18,1.17,91,75,4.21,TOP_CANDIDATE
cfg_v46_0860,08:00-11:00,NY_PRE_HL,3.0,0.70,0.72,102,93,2.24,DISCARDED
cfg_v46_0861,08:00-11:00,ASIA_HL,2.2,0.79,0.78,81,95,7.38,DISCARDED
cfg_v46_0862,08:00-11:00,NY_PRE_HL,3.0,1.15,1.03,121,95,4.78,DISCARDED
cfg_v46_0863,08:00-11:00,ASIA_HL,1.8,0.94,0.90,102,86,6.77,DISCARDED
cfg_v46_0864,08:00-11:00,NY_PRE_HL,1.8,0.95,0.85,134,62,6.09,DISCARDED
cfg_v46_0865,08:00-11:00,NY_PRE_HL,3.4,0.84,0.77,96,78,3.77,DISCARDED
cfg_v46_0866,08:00-11:00,ASIA_HL,3.4,1.10,1.15,138,87,5.78,DISCARDED
cfg_v46_0867,08:00-11:00,ASIA_HL,3.4,1.07,1.08,145,71,3.87,DISCARDED
cfg_v46_0868,08:00-11:00,ASIA_HL,3.4,0.83,0.83,116,68,5.97,DISCARDED
cfg_v46_0869,08:00-11:00,NY_PRE_HL,2.2,0.78,0.78,141,75,6.60,DISCARDED
cfg_v46_0870,08:00-11:00,ASIA_HL,3.4,1.00,0.89,103,58,5.92,DISCARDED
cfg_v46_0871,08:00-11:00,ASIA_HL,2.6,1.08,1.02,127,67,2.79,DISCARDED
cfg_v46_0872,08:00-11:00,ASIA_HL,1.8,0.75,0.75,86,68,2.67,DISCARDED
cfg_v46_0873,08:00-11:00,NY_PRE_HL,3.4,1.02,0.90,111,94,5.57,DISCARDED
cfg_v46_0874,08:00-11:00,NY_PRE_HL,2.6,1.07,0.96,137,72,5.55,DISCARDED
cfg_v46_0875,08:00-11:00,NY_PRE_HL,1.8,1.04,0.96,147,51,1.80,DISCARDED
cfg_v46_0876,08:00-11:00,ASIA_HL,3.4,0.97,0.86,88,65,7.01,DISCARDED
cfg_v46_0877,08:00-11:00,ASIA_HL,2.2,0.81,0.70,126,81,5.01,DISCARDED
cfg_v46_0878,08:00-11:00,ASIA_HL,3.0,1.07,1.12,122,51,4.54,DISCARDED
cfg_v46_0879,08:00-11:00,ASIA_HL,3.0,0.64,0.65,89,73,7.02,DISCARDED
cfg_v46_0880,08:00-11:00,ASIA_HL,2.6,1.05,0.92,110,95,7.75,DISCARDED
cfg_v46_0881,08:00-11:00,NY_PRE_HL,2.2,0.91,0.93,83,92,2.70,DISCARDED
cfg_v46_0882,08:00-11:00,ASIA_HL,1.8,0.99,0.85,132,82,5.34,DISCARDED
cfg_v46_0883,08:00-11:00,ASIA_HL,1.8,1.02,1.01,141,58,3.17,DISCARDED
cfg_v46_0884,08:00-11:00,ASIA_HL,3.0,0.91,0.88,143,89,4.57,DISCARDED
cfg_v46_0885,08:00-11:00,NY_PRE_HL,2.2,0.91,0.84,133,58,4.56,DISCARDED
cfg_v46_0886,08:00-11:00,NY_PRE_HL,2.6,0.71,0.61,122,61,7.43,DISCARDED
cfg_v46_0887,08:00-11:00,ASIA_HL,2.6,0.82,0.74,108,66,1.85,DISCARDED
cfg_v46_0888,08:00-11:00,ASIA_HL,2.2,0.97,0.90,136,69,3.71,DISCARDED
cfg_v46_0889,08:00-11:00,NY_PRE_HL,3.0,1.01,0.86,112,62,7.47,DISCARDED
cfg_v46_0890,08:00-11:00,NY_PRE_HL,3.0,0.87,0.85,90,64,5.83,DISCARDED
cfg_v46_0891,08:00-11:00,NY_PRE_HL,2.6,1.04,0.89,126,77,1.75,DISCARDED
cfg_v46_0892,08:00-11:00,NY_PRE_HL,2.2,1.07,0.99,129,100,6.44,DISCARDED
cfg_v46_0893,08:00-11:00,NY_PRE_HL,3.0,0.91,0.83,137,97,3.47,DISCARDED
cfg_v46_0894,08:00-11:00,ASIA_HL,3.4,1.12,1.14,103,75,2.99,DISCARDED
cfg_v46_0895,08:00-11:00,NY_PRE_HL,3.4,0.96,0.92,121,75,5.03,DISCARDED
cfg_v46_0896,08:00-11:00,ASIA_HL,1.8,0.85,0.87,135,74,6.28,DISCARDED
cfg_v46_0897,08:00-11:00,ASIA_HL,3.4,0.92,0.92,96,76,3.20,DISCARDED
cfg_v46_0898,08:00-11:00,NY_PRE_HL,2.2,0.89,0.93,139,100,3.25,DISCARDED
cfg_v46_0899,08:00-11:00,ASIA_HL,2.6,1.01,0.93,94,67,3.59,DISCARDED
cfg_v46_0900,08:00-11:00,ASIA_HL,2.2,0.99,0.86,95,57,7.46,DISCARDED
cfg_v46_0901,08:00-11:00,ASIA_HL,3.0,0.99,0.91,108,97,6.78,DISCARDED
cfg_v46_0902,08:00-11:00,ASIA_HL,1.8,0.61,0.57,97,64,4.62,DISCARDED
cfg_v46_0903,08:00-11:00,ASIA_HL,2.6,1.16,1.11,81,58,7.38,DISCARDED
cfg_v46_0904,08:00-11:00,NY_PRE_HL,1.8,1.05,1.07,148,79,5.08,DISCARDED
cfg_v46_0905,08:00-11:00,NY_PRE_HL,1.8,0.95,0.90,139,59,5.56,DISCARDED
cfg_v46_0906,08:00-11:00,ASIA_HL,2.6,1.11,1.06,130,91,5.30,DISCARDED
cfg_v46_0907,08:00-11:00,ASIA_HL,2.2,1.16,1.20,142,78,6.59,TOP_CANDIDATE
cfg_v46_0908,08:00-11:00,NY_PRE_HL,1.8,1.01,0.90,125,83,7.22,DISCARDED
cfg_v46_0909,08:00-11:00,NY_PRE_HL,1.8,1.16,1.16,132,88,3.36,TOP_CANDIDATE
cfg_v46_0910,08:00-11:00,ASIA_HL,3.4,1.04,1.00,103,63,7.04,DISCARDED
cfg_v46_0911,08:00-11:00,ASIA_HL,3.0,0.74,0.72,95,98,2.06,DISCARDED
cfg_v46_0912,08:00-11:00,ASIA_HL,3.4,0.69,0.72,99,60,5.89,DISCARDED
cfg_v46_0913,08:00-11:00,ASIA_HL,1.8,1.03,0.99,100,94,6.48,DISCARDED
cfg_v46_0914,08:00-11:00,ASIA_HL,3.0,0.88,0.81,85,93,3.51,DISCARDED
cfg_v46_0915,08:00-11:00,NY_PRE_HL,3.4,1.01,0.88,80,57,7.78,DISCARDED
cfg_v46_0916,08:00-11:00,NY_PRE_HL,2.6,1.21,1.08,97,77,5.22,DISCARDED
cfg_v46_0917,08:00-11:00,NY_PRE_HL,1.8,0.95,0.83,133,98,6.87,DISCARDED
cfg_v46_0918,08:00-11:00,NY_PRE_HL,2.6,0.94,0.91,117,85,6.07,DISCARDED
cfg_v46_0919,08:00-11:00,ASIA_HL,1.8,0.97,0.95,138,64,6.67,DISCARDED
cfg_v46_0920,08:00-11:00,NY_PRE_HL,3.0,0.86,0.88,123,69,4.54,DISCARDED
cfg_v46_0921,08:00-11:00,ASIA_HL,3.4,1.22,1.14,104,61,8.00,DISCARDED
cfg_v46_0922,08:00-11:00,NY_PRE_HL,2.6,0.96,0.88,80,97,7.60,DISCARDED
cfg_v46_0923,08:00-11:00,NY_PRE_HL,3.4,1.01,0.98,103,55,1.92,DISCARDED
cfg_v46_0924,08:00-11:00,NY_PRE_HL,2.6,0.88,0.91,113,75,5.04,DISCARDED
cfg_v46_0925,08:00-11:00,NY_PRE_HL,3.4,0.91,0.87,110,87,4.89,DISCARDED
cfg_v46_0926,08:00-11:00,ASIA_HL,2.2,0.95,0.83,147,86,2.66,DISCARDED
cfg_v46_0927,08:00-11:00,ASIA_HL,2.2,1.00,0.91,137,54,7.03,DISCARDED
cfg_v46_0928,08:00-11:00,NY_PRE_HL,1.8,0.77,0.77,90,99,3.62,DISCARDED
cfg_v46_0929,08:00-11:00,NY_PRE_HL,1.8,1.09,0.98,133,80,5.60,DISCARDED
cfg_v46_0930,08:00-11:00,NY_PRE_HL,1.8,0.91,0.95,92,79,7.41,DISCARDED
cfg_v46_0931,08:00-11:00,ASIA_HL,3.0,0.67,0.65,82,83,3.46,DISCARDED
cfg_v46_0932,08:00-11:00,ASIA_HL,3.4,0.84,0.79,88,69,2.33,DISCARDED
cfg_v46_0933,08:00-11:00,ASIA_HL,1.8,0.97,0.87,123,75,3.68,DISCARDED
cfg_v46_0934,08:00-11:00,NY_PRE_HL,2.6,0.99,0.94,98,78,6.17,DISCARDED
cfg_v46_0935,08:00-11:00,ASIA_HL,1.8,1.22,1.23,121,83,3.91,TOP_CANDIDATE
cfg_v46_0936,08:00-11:00,NY_PRE_HL,3.0,0.86,0.88,139,88,6.35,DISCARDED
cfg_v46_0937,08:00-11:00,NY_PRE_HL,3.4,1.02,0.92,105,73,4.74,DISCARDED
cfg_v46_0938,08:00-11:00,NY_PRE_HL,2.6,1.01,0.88,95,60,5.07,DISCARDED
cfg_v46_0939,08:00-11:00,NY_PRE_HL,3.0,0.73,0.71,107,55,4.07,DISCARDED
cfg_v46_0940,08:00-11:00,NY_PRE_HL,2.6,0.73,0.67,84,70,2.15,DISCARDED
cfg_v46_0941,08:00-11:00,NY_PRE_HL,3.0,0.88,0.84,134,97,6.47,DISCARDED
cfg_v46_0942,08:00-11:00,NY_PRE_HL,3.4,1.22,1.04,139,62,5.09,DISCARDED
cfg_v46_0943,08:00-11:00,ASIA_HL,3.0,1.18,1.20,143,95,5.90,TOP_CANDIDATE
cfg_v46_0944,08:00-11:00,ASIA_HL,1.8,0.91,0.92,119,91,5.06,DISCARDED
cfg_v46_0945,08:00-11:00,ASIA_HL,2.6,0.94,0.95,104,92,2.81,DISCARDED
cfg_v46_0946,08:00-11:00,NY_PRE_HL,2.6,0.69,0.65,89,83,3.23,DISCARDED
cfg_v46_0947,08:00-11:00,NY_PRE_HL,2.2,0.95,0.93,116,84,4.05,DISCARDED
cfg_v46_0948,08:00-11:00,ASIA_HL,1.8,0.48,0.48,119,61,3.44,DISCARDED
cfg_v46_0949,08:00-11:00,NY_PRE_HL,3.0,0.93,0.81,136,63,6.19,DISCARDED
cfg_v46_0950,08:00-11:00,NY_PRE_HL,1.8,0.97,0.96,85,52,2.55,DISCARDED
cfg_v46_0951,08:00-11:00,ASIA_HL,3.4,0.74,0.71,82,55,5.86,DISCARDED
cfg_v46_0952,08:00-11:00,ASIA_HL,2.2,0.76,0.65,84,54,5.16,DISCARDED
cfg_v46_0953,08:00-11:00,ASIA_HL,3.4,1.13,0.97,147,98,5.30,DISCARDED
cfg_v46_0954,08:00-11:00,NY_PRE_HL,3.4,0.89,0.84,111,86,5.04,DISCARDED
cfg_v46_0955,08:00-11:00,ASIA_HL,2.2,0.97,0.93,106,74,6.89,DISCARDED
cfg_v46_0956,08:00-11:00,ASIA_HL,2.2,0.92,0.94,94,78,4.73,DISCARDED
cfg_v46_0957,08:00-11:00,NY_PRE_HL,2.6,1.02,0.97,94,97,6.53,DISCARDED
cfg_v46_0958,08:00-11:00,ASIA_HL,1.8,0.92,0.83,129,94,5.38,DISCARDED
cfg_v46_0959,08:00-11:00,ASIA_HL,2.2,0.89,0.90,145,69,7.55,DISCARDED
cfg_v46_0960,08:00-11:00,ASIA_HL,2.2,0.70,0.71,137,88,3.43,DISCARDED
cfg_v46_0961,08:00-11:00,ASIA_HL,3.4,0.86,0.90,98,59,4.34,DISCARDED
cfg_v46_0962,08:00-11:00,ASIA_HL,3.0,1.14,1.01,113,100,4.09,DISCARDED
cfg_v46_0963,08:00-11:00,NY_PRE_HL,3.0,0.92,0.95,121,93,4.18,DISCARDED
cfg_v46_0964,08:00-11:00,ASIA_HL,2.6,1.03,0.96,97,81,4.44,DISCARDED
cfg_v46_0965,08:00-11:00,NY_PRE_HL,2.2,1.02,1.03,147,59,3.32,DISCARDED
cfg_v46_0966,08:00-11:00,ASIA_HL,3.4,0.82,0.84,110,91,3.05,DISCARDED
cfg_v46_0967,08:00-11:00,NY_PRE_HL,2.6,1.07,1.03,139,80,2.55,DISCARDED
cfg_v46_0968,08:00-11:00,ASIA_HL,3.0,0.75,0.73,133,57,4.21,DISCARDED
cfg_v46_0969,08:00-11:00,NY_PRE_HL,1.8,0.98,0.96,87,94,2.11,DISCARDED
cfg_v46_0970,08:00-11:00,ASIA_HL,2.2,0.98,0.87,102,57,7.94,DISCARDED
cfg_v46_0971,08:00-11:00,NY_PRE_HL,1.8,1.06,0.90,100,97,6.39,DISCARDED
cfg_v46_0972,08:00-11:00,ASIA_HL,2.2,1.01,1.05,128,54,3.24,DISCARDED
cfg_v46_0973,08:00-11:00,ASIA_HL,2.6,0.90,0.85,131,65,7.07,DISCARDED
cfg_v46_0974,08:00-11:00,NY_PRE_HL,2.6,1.16,1.10,146,73,5.16,DISCARDED
cfg_v46_0975,08:00-11:00,ASIA_HL,2.2,0.84,0.76,144,97,5.09,DISCARDED
cfg_v46_0976,08:00-11:00,NY_PRE_HL,2.2,0.96,0.85,116,76,1.76,DISCARDED
cfg_v46_0977,08:00-11:00,NY_PRE_HL,2.6,1.07,0.99,127,89,6.10,DISCARDED
cfg_v46_0978,08:00-11:00,NY_PRE_HL,3.0,0.93,0.80,84,98,1.60,DISCARDED
cfg_v46_0979,08:00-11:00,ASIA_HL,3.4,0.99,1.03,149,66,6.02,DISCARDED
cfg_v46_0980,08:00-11:00,NY_PRE_HL,3.0,0.88,0.84,138,57,2.19,DISCARDED
cfg_v46_0981,08:00-11:00,ASIA_HL,1.8,1.07,0.93,93,87,4.28,DISCARDED
cfg_v46_0982,08:00-11:00,NY_PRE_HL,2.6,1.14,1.04,145,70,6.05,DISCARDED
cfg_v46_0983,08:00-11:00,NY_PRE_HL,2.2,0.89,0.85,133,57,2.20,DISCARDED
cfg_v46_0984,08:00-11:00,ASIA_HL,2.2,0.84,0.87,132,62,6.34,DISCARDED
cfg_v46_0985,08:00-11:00,ASIA_HL,3.0,0.91,0.87,139,92,7.45,DISCARDED
cfg_v46_0986,08:00-11:00,ASIA_HL,1.8,0.98,0.98,109,98,6.17,DISCARDED
cfg_v46_0987,08:00-11:00,ASIA_HL,3.4,0.98,0.92,135,80,6.45,DISCARDED
cfg_v46_0988,08:00-11:00,ASIA_HL,1.8,0.83,0.86,98,77,3.26,DISCARDED
cfg_v46_0989,08:00-11:00,ASIA_HL,3.4,0.82,0.72,125,86,7.94,DISCARDED
cfg_v46_0990,08:00-11:00,ASIA_HL,3.4,0.82,0.72,115,55,6.97,DISCARDED
cfg_v46_0991,08:00-11:00,NY_PRE_HL,2.6,1.01,0.91,115,78,5.57,DISCARDED
cfg_v46_0992,08:00-11:00,ASIA_HL,3.0,0.89,0.77,123,85,4.86,DISCARDED
cfg_v46_0993,08:00-11:00,ASIA_HL,2.6,0.69,0.59,110,77,2.83,DISCARDED
cfg_v46_0994,08:00-11:00,NY_PRE_HL,2.6,1.18,1.01,102,99,6.40,DISCARDED
cfg_v46_0995,08:00-11:00,NY_PRE_HL,2.2,0.83,0.87,145,97,5.95,DISCARDED
cfg_v46_0996,08:00-11:00,ASIA_HL,3.0,0.88,0.77,83,80,7.51,DISCARDED
cfg_v46_0997,08:00-11:00,NY_PRE_HL,2.6,1.09,0.97,88,57,6.88,DISCARDED
cfg_v46_0998,08:00-11:00,NY_PRE_HL,3.4,0.85,0.85,90,77,7.53,DISCARDED
cfg_v46_0999,08:00-11:00,NY_PRE_HL,1.8,0.67,0.68,143,79,4.59,DISCARDED
cfg_v46_1000,08:00-11:00,NY_PRE_HL,3.4,0.94,0.94,119,69,6.95,DISCARDED
cfg_v46_1001,08:00-11:00,NY_PRE_HL,2.2,1.15,1.21,114,88,1.57,TOP_CANDIDATE
cfg_v46_1002,08:00-11:00,NY_PRE_HL,3.0,1.24,1.22,137,65,5.53,TOP_CANDIDATE
cfg_v46_1003,08:00-11:00,ASIA_HL,3.4,0.79,0.82,118,69,7.25,DISCARDED
cfg_v46_1004,08:00-11:00,ASIA_HL,3.0,1.08,1.11,134,100,1.55,DISCARDED
cfg_v46_1005,08:00-11:00,ASIA_HL,3.0,1.02,1.01,132,88,3.55,DISCARDED
cfg_v46_1006,08:00-11:00,ASIA_HL,2.6,1.28,1.11,137,73,6.36,DISCARDED
cfg_v46_1007,08:00-11:00,NY_PRE_HL,2.2,0.85,0.80,88,58,5.14,DISCARDED
cfg_v46_1008,08:00-11:00,NY_PRE_HL,2.6,0.87,0.88,136,92,3.31,DISCARDED
cfg_v46_1009,08:00-11:00,NY_PRE_HL,2.2,0.73,0.67,140,61,3.08,DISCARDED
cfg_v46_1010,08:00-11:00,ASIA_HL,3.4,0.79,0.75,131,74,4.45,DISCARDED
cfg_v46_1011,08:00-11:00,NY_PRE_HL,3.4,1.11,1.10,88,74,3.07,DISCARDED
cfg_v46_1012,08:00-11:00,NY_PRE_HL,1.8,0.97,0.99,111,55,5.46,DISCARDED
cfg_v46_1013,08:00-11:00,NY_PRE_HL,1.8,1.04,0.95,80,88,5.06,DISCARDED
cfg_v46_1014,08:00-11:00,NY_PRE_HL,2.2,0.90,0.79,84,54,7.55,DISCARDED
cfg_v46_1015,08:00-11:00,ASIA_HL,2.6,1.01,0.87,134,62,3.06,DISCARDED
cfg_v46_1016,08:00-11:00,ASIA_HL,2.2,0.73,0.73,86,81,2.85,DISCARDED
cfg_v46_1017,08:00-11:00,ASIA_HL,2.6,0.79,0.70,128,57,7.79,DISCARDED
cfg_v46_1018,08:00-11:00,ASIA_HL,1.8,0.96,0.85,139,97,3.97,DISCARDED
cfg_v46_1019,08:00-11:00,NY_PRE_HL,1.8,0.72,0.72,146,95,6.66,DISCARDED
cfg_v46_1020,08:00-11:00,ASIA_HL,3.0,0.90,0.82,126,82,4.95,DISCARDED
cfg_v46_1021,08:00-11:00,NY_PRE_HL,3.4,0.89,0.93,105,52,1.97,DISCARDED
cfg_v46_1022,08:00-11:00,NY_PRE_HL,1.8,0.97,0.89,116,95,6.03,DISCARDED
cfg_v46_1023,08:00-11:00,NY_PRE_HL,2.2,1.25,1.09,123,93,6.45,DISCARDED
cfg_v46_1024,08:00-11:00,ASIA_HL,3.0,0.93,0.91,147,83,4.38,DISCARDED
cfg_v46_1025,08:00-11:00,NY_PRE_HL,3.4,1.12,0.99,102,50,5.53,DISCARDED
cfg_v46_1026,08:00-11:00,NY_PRE_HL,1.8,1.28,1.19,133,64,2.85,TOP_CANDIDATE
